date,date,ustar,cstar,qstar,tstar,zeta,std_t,std_q,std_c,std_w,std_u,std_v,rqc,rqt,rct,Fc,LE,H,Ecec,Tcec,Pcec,Rcec,statuscec,Emrea,Tmrea,Pmrea,Rmrea,statusmrea,W_const_ppm,W_const_ratio,W_linear,W_sqrt,W_opt,Efvsconst_ppm,Tfvsconst_ppm,Pfvsconst_ppm,Rfvsconst_ppm,statusfvsconst_ppm,Efvsconst_ratio,Tfvsconst_ratio,Pfvsconst_ratio,Rfvsconst_ratio,statusfvsconst_ratio,Efvslinear,Tfvslinear,Pfvslinear,Rfvslinear,statusfvslinear,Efvssqrt,Tfvssqrt,Pfvssqrt,Rfvssqrt,statusfvssqrt,Efvsopt,Tfvsopt,Pfvsopt,Rfvsopt,statusfvsopt,Ececwconst_ppm,Tcecwconst_ppm,Pcecwconst_ppm,Rcecwconst_ppm,Ececwconst_ratio,Tcecwconst_ratio,Pcecwconst_ratio,Rcecwconst_ratio,Ececwlinear,Tcecwlinear,Pcecwlinear,Rcecwlinear,Ececwsqrt,Tcecwsqrt,Pcecwsqrt,Rcecwsqrt,Ececwopt,Tcecwopt,Pcecwopt,Rcecwopt,Ecea,Tcea,Pcea,Rcea,statuscea
2018-07-05 10:00:00.050,2018-07-05 10:00:00.050,0.3734172709837025,-2.617984816965727,0.3034931853544183,0.38114285730733927,-0.08306106543656032,0.7390989902180161,0.6208290893403859,5.090325063743644,0.43952720030206693,0.8562572219810543,1.0203952064329511,-0.9493372755007549,0.9498712652713844,-0.9422935870331715,-0.9776007458281096,277.9975015322464,167.30459843803754,0.0,277.98977937942624,-0.9775735902518367,0.0,OK,0.0,277.9975015322464,-0.9776007458281096,0.0,OK,-0.010568230478405822,-0.011935763377982056,-0.009263583024784552,-0.01091142361715653,-0.0018972001461687186,50.61547924439856,227.38202228784783,-0.9796272393738227,0.00202649354571322,OK,76.45502241209445,201.54247912015194,-0.9806617779820721,0.0030610321539626013,OK,18.927815458691157,259.0696860735552,-0.9783585593751534,0.0007578135470438525,OK,57.70344844422647,220.29405308801992,-0.9799110206211805,0.0023102747930710526,OK,,,,,rET < 0,26.770054650493808,251.2274468817526,-1.0823601961466847,0.10475945031857503,40.39369001753984,237.6038115147066,-1.1561283619837692,0.17852761615565954,10.023726337280994,267.9737751949654,-1.0119842295081585,0.03438348368004888,30.50997720011222,247.4875243321342,-1.100872897655626,0.12327215182751637,,,,,47.779373712980416,230.21812781926593,-1.2169876663371684,0.23938692050905866,OK
2018-07-05 10:30:00.050,2018-07-05 10:30:00.050,0.34088727621254744,-2.3541251895106368,0.3173532145734725,0.45396011471541986,-0.11826257184482754,0.8484679188577464,0.7012871302371281,9.959936139183661,0.40385702350403546,0.8819932383140441,0.9102215079724139,-0.13927714416792347,0.8086788921048604,-0.39180862687596124,-0.802491323715628,265.36964365619525,181.17527796755854,0.0,265.3585947126307,-0.8025210614012367,0.0,OK,0.0,265.36964365619525,-0.802491323715628,0.0,OK,-0.009199203434123216,-0.010147167983324792,-0.009336241504821449,-0.01007714554569256,-0.014249595037540159,10.846001232124335,254.5236424240709,-0.9545107074818846,0.15201938376625726,OK,16.264499541196102,249.10514411499915,-1.0304572942703742,0.22796597055474682,OK,11.643830636356194,253.72581301983908,-0.9656932190625306,0.16320189534690324,OK,15.872159971561198,249.4974836846341,-1.024958196646601,0.22246687293097364,OK,37.27846761202319,228.09117604417207,-1.3249926173117543,0.522501293596127,OK,17.12473813308592,248.24490552310934,-0.9309642834862539,0.12847295977062592,23.787335666110735,241.58230799008453,-0.9993380599163045,0.19684673620067653,18.17154241817758,247.19810123801767,-0.9408484193605522,0.13835709564492418,23.338071892609467,242.0315717635858,-0.9942875561819761,0.19179623246634803,42.40135032809138,222.96829332810387,-1.29523354510271,0.4927422213870819,,,,,unrealistic fluxes
2018-07-05 11:00:00.050,2018-07-05 11:00:00.050,0.24608785095425997,-3.371264093291442,0.4598825712658186,0.6745564702308089,-0.3363387614499843,0.9865188251996925,0.6849835089714148,4.874771382688021,0.35588678239109284,1.0084938106129735,0.8904888603871629,-0.9830856278662535,0.9409939490252296,-0.9282999226097288,-0.8296271357173528,277.6097229935677,193.83482450193688,0.0,277.6020116123733,-0.8296040905191395,0.0,OK,0.0,277.6097229935677,-0.8296271357173528,0.0,OK,-0.008162296158904623,-0.009191286826197811,-0.009254294778729865,-0.00959848104450291,,,,,,13a not satisfied,,,,,13a not satisfied,,,,,13a not satisfied,,,,,13a not satisfied,,,,,13a not satisfied,13.963087453001803,263.6466355405659,-0.8772775868654251,0.0476504511480723,27.743215383913036,249.86650760965466,-0.9362391927030875,0.10661205698573467,28.4874437181187,249.122279275449,-0.9398495753624422,0.11022243964508935,32.380387903471785,245.2293350900959,-0.9595715957677691,0.1299444600504162,,,,,,,,,Not enough points
2018-07-05 11:30:00.050,2018-07-05 11:30:00.050,0.24682997813247787,-2.7593495894326923,0.42291468447418445,0.6862321214799821,-0.33899410552558784,0.9255543934347243,0.6941931211486715,4.4352055250370945,0.3376733767349214,0.768579394494777,0.8256398603472356,-0.985212967301771,0.8521446963640648,-0.840342037486073,-0.6810901988195333,256.06381875259547,197.11852363152659,0.0,256.0567058687412,-0.681071279647344,0.0,OK,0.0,256.06381875259547,-0.6810901988195333,0.0,OK,-0.007330351317101329,-0.00824116842964586,-0.009254981651074901,-0.009101334081846199,,,,,,13a not satisfied,,,,,13a not satisfied,,,,,13a not satisfied,,,,,13a not satisfied,,,,,13a not satisfied,16.638115225938485,239.42570352665697,-0.7154808484282684,0.03439064960873517,31.528297549009462,224.535521203586,-0.7543559105899192,0.07326571177038602,44.65561572996619,211.40820302262927,-0.7976270036123734,0.11653680479284008,42.854143843508496,213.20967490908697,-0.7910690912472164,0.10997889242768306,,,,,,,,,Not enough points
2018-07-05 12:00:00.050,2018-07-05 12:00:00.050,0.29788457986154604,-3.088028996649972,0.5003185992898671,0.6228253315416465,-0.21064038678935776,0.8949046018157663,0.8167574816904383,4.872304434194921,0.3828927581127186,0.8400655308423235,0.8732556496565782,-0.9802903871619205,0.9150576808717792,-0.9207444632291419,-0.9198762202673484,365.5882411658684,215.29505799028874,0.0,365.578085936947,-0.919850668150118,0.0,OK,0.0,365.5882411658684,-0.9198762202673484,0.0,OK,-0.006847921156102083,-0.007998118336828989,-0.009114548509045226,-0.008970357674851414,,,,,,13a not satisfied,,,,,13a not satisfied,,,,,13a not satisfied,,,,,13a not satisfied,,,,,13a not satisfied,17.96273944967252,347.62550171619586,-0.9704492570741697,0.05057303680682136,41.55535701518199,324.0328841506864,-1.056523992034728,0.1366477717673796,58.76052768106827,306.82771348480014,-1.1400717808710314,0.22019556060368306,56.7792600708082,308.8089810950602,-1.12928129377461,0.2094050735072615,,,,,,,,,Not enough points
2018-07-05 12:30:00.050,2018-07-05 12:30:00.050,0.25685864576271616,-3.258267251350993,0.5233700504578952,0.6522045162407366,-0.2962885352472639,0.8649426600525535,0.7763708875304142,4.728208345630942,0.3442342851732523,0.6700007010190334,0.7369892596303809,-0.9916293077449305,0.9280020877003349,-0.9268307154665476,-0.8369141137150236,329.76199623095965,194.15594649655506,0.0,329.75283617550906,-0.8368908661007531,0.0,OK,0.0,329.76199623095965,-0.8369141137150236,0.0,OK,-0.006546057095877754,-0.007784716247375636,-0.009056426917321538,-0.008853718991904767,,,,,,13a not satisfied,,,,,13a not satisfied,,,,,13a not satisfied,,,,,13a not satisfied,,,,,13a not satisfied,8.007323636993757,321.7546725939659,-0.8586320659052401,0.021717952190216522,32.755246666069134,297.0067495648905,-0.9425655397138321,0.10565142599880849,51.120552214629676,278.64144401632996,-1.0287386359033157,0.19182452218829224,48.54661691821892,281.2153793127407,-1.0150028310790524,0.1780887173640288,,,,,,,,,Not enough points
2018-07-05 13:00:00.050,2018-07-05 13:00:00.050,0.30863168140059916,-2.423595391266179,0.43012901074254295,0.5777733860204822,-0.1811820017079812,0.9173878884163235,0.8532837078595021,4.771801098519048,0.3653093743568854,0.7449041894871403,0.9192651137327011,-0.9896777829894562,0.8762970281754727,-0.8577434949283814,-0.7479983206412238,325.6392818408001,205.9153121256647,0.0,325.6302363051936,-0.7479775429100943,0.0,OK,0.0,325.6392818408001,-0.7479983206412238,0.0,OK,-0.005893563763833826,-0.007025456854176673,-0.009043040437260485,-0.00842250200716092,-0.0038031088594232217,12.438072911615409,313.2012089291847,-0.7524954324231539,0.004497111781930508,OK,57.242670657056706,268.39661118374335,-0.7686949904927112,0.020696669851487815,OK,111.77594934118174,213.86333249961837,-0.7884120521163205,0.04041373147509707,OK,97.52043483447164,228.11884700632842,-0.7832578258385797,0.03525950519735633,OK,,,,,rET < 0,7.962547048147322,317.6767347926528,-0.763248305253578,0.015249984612354167,35.873076035358885,289.7662058054412,-0.8298980744739525,0.08189975383272867,68.2964128775541,257.342868963246,-0.9487003547799674,0.20070203413874355,59.97823308436251,265.6610487564376,-0.9121609116900002,0.16416259104877634,,,,,,,,,Not enough points
2018-07-05 13:30:00.050,2018-07-05 13:30:00.050,0.2597348170555152,-2.6800081593062304,0.5213558305499524,0.6227663356454475,-0.2754165322253961,0.9222509608721462,0.908302887846983,4.686932808496536,0.3308422545012231,0.6840587748284239,0.7071783146585068,-0.9889367498218057,0.8541569155146678,-0.8245098236854167,-0.6960914289646918,332.17118289216535,186.51723777588853,0.0,332.16195591486286,-0.6960720930916648,0.0,OK,0.0,332.17118289216535,-0.6960914289646918,0.0,OK,-0.005627338237212791,-0.00667357973196901,-0.009049917627043593,-0.008211671525933764,-0.008187611894559804,10.001569827786161,322.16961306437923,-0.7390776120934481,0.042986183128756586,OK,29.579793169343084,302.59138972282227,-0.8232237119945233,0.12713228302983162,OK,66.28002825333797,265.8911546388274,-0.980959252849938,0.28486782388524645,OK,54.39584576710126,277.77533712506414,-0.9298817066761271,0.23379027771143554,OK,54.039038218580394,278.132144673585,-0.9283481679530664,0.23225673898837484,OK,18.256799762630223,313.9143831295351,-0.7201395888283323,0.024048159863640475,48.47566656488934,283.695516327276,-0.7718159999234377,0.07572457095874602,91.15452760799482,241.01665528417053,-0.8891891060200997,0.19309767705540792,78.91954224646678,253.25164064569856,-0.8477860931048892,0.15169466414019736,78.5313844988792,253.63979839328613,-0.8465977294164778,0.15050630045178603,,,,,Not enough points
2018-07-05 14:00:00.050,2018-07-05 14:00:00.050,0.23608810672211097,-2.681793005094358,0.525323103383186,0.552885318769423,-0.29561979792687276,0.7928686084821347,0.8752505357908232,4.3350723228409676,0.32368528072356795,0.7015975834565646,0.7457104221661945,-0.9614728506760734,0.8485086523553698,-0.823499540440452,-0.6331394331933275,304.2272830037297,150.30140109836736,0.0,304.2188322458683,-0.6331218459868503,0.0,OK,0.0,304.2272830037297,-0.6331394331933275,0.0,OK,-0.0053919174370260685,-0.00641223792942415,-0.009036324179395873,-0.008052710441709708,-0.0031623307490277227,14.459280367359273,289.76800263637045,-0.6369364639654529,0.003797030772124477,OK,56.35829987629948,247.86898312743025,-0.6479392153026909,0.014799782109362536,OK,123.54806595529423,180.6792170484355,-0.6655833582262912,0.032443925032962825,OK,103.11329877967316,201.11398422405657,-0.6602171548042809,0.02707772161095244,OK,,,,,rET < 0,8.780543251929718,295.4467397518,-0.6494188454057208,0.016279412212393304,33.642978509644024,270.5843044940857,-0.707317953682768,0.0741785204894404,71.79667250236108,232.43061050136865,-0.856224356178256,0.22308492298492844,60.40858965531523,243.81869334841448,-0.8004082094622074,0.1672687762688798,,,,,,,,,Not enough points
